Wall time,Step,Value
1587878146.9015174,0,1.4577317237854004
1587878262.0146718,244,0.2872947156429291
1587878382.058645,701,0.9551375508308411
1587878502.0480208,1202,4.538910223394197e+19
1587878622.0423677,1737,5327338921263104.0
1587879880.8771772,2265,2.9206541773381304e+18
1587879997.636133,2519,3.085797800173109e+18
1587880116.1440523,2951,3.8523830794945823e+18
1587880236.1671011,3470,6.002247170168717e+19
1587880356.1320229,4011,0.04729104042053223
1587880476.1504338,4554,0.03760913759469986
1587880596.1706407,5095,0.13732409477233887
1587880716.1935277,5641,1.058325857339976e+20
1587880836.165249,6185,3.7807958015554355e+17
1587880956.1551404,6730,1.3575085127964295e+19
1587881076.1718984,7277,1.0783568178991596e+18
1587881196.188117,7825,8230638565982208.0
1587881316.2067316,8375,4.3433550847515034e+17
1587881436.1417706,8924,1.6528124045909033e+18
1587881556.1669362,9474,0.04467375576496124
1587881676.1517756,10023,1394870086270976.0
1587881796.2161891,10571,8880066612166656.0
1587881916.160505,11111,0.056068334728479385
1587882036.1397583,11650,0.1266063153743744
1587882156.1718988,12187,0.08443722128868103
1587882276.1601372,12730,0.07469376176595688
1587882396.1275198,13266,5.959911187424737e+21
1587882516.1649542,13800,0.12630125880241394
1587882636.1324852,14341,0.40387827157974243
1587882756.135218,14878,4.2642366848754747e+21
1587882876.1515877,15411,3.0573035099375733e+21
1587882996.137299,15952,4.2691757262918165e+21
1587883116.1556594,16492,0.11550696939229965
1587883236.1613593,17026,0.05353211611509323
1587883356.1811347,17569,0.07147690653800964
1587883476.166494,18106,0.059637077152729034
1587883596.1791925,18644,0.03641362860798836
1587883716.1366682,19179,0.06760048866271973
1587883836.1841094,19719,1.3060540250366054e+21
1587883956.1888201,20259,0.07224538177251816
1587884076.1627536,20801,0.061877667903900146
1587884196.1544373,21343,0.08924674987792969
1587884316.148641,21885,0.06188541650772095
1587884436.1565816,22427,0.0556345209479332
1587884556.1783216,22970,0.06439663469791412
1587884676.153754,23510,0.044376347213983536
1587884796.1814084,24050,0.12032543867826462
1587884916.164085,24594,1.3203645506225472e+22
1587885036.1520271,25134,5.2598979088878456e+20
1587885156.1413913,25679,0.06087195500731468
1587885276.1707795,26221,0.07137103378772736
1587885396.2024345,26762,0.08259047567844391
1587885516.1682918,27304,6.351224455447332e+21
1587885636.1544406,27847,0.08540064096450806
1587885756.1400237,28388,7.205035450152694e+21
1587885876.1653395,28936,9.99860816591145e+21
1587885996.1742475,29480,0.060547515749931335
1587886116.1491625,30023,2.370018403183798e+22
1587886236.1651967,30565,0.06417559087276459
1587886356.1404977,31108,2.6746771226462226e+21
1587886476.1893947,31650,0.07288205623626709
1587886596.2021253,32188,3.236547901006826e+21
1587886716.2042198,32726,0.21985401213169098
1587886836.1867337,33271,0.07127289474010468
1587886956.1696715,33812,2.1594985393222897e+21
1587887076.1990833,34351,0.050558656454086304
1587887196.1850204,34896,0.04899298772215843
1587887316.1740878,35440,0.05196467041969299
1587887436.157057,35984,5.983656979410002e+20
1587887556.1689358,36524,0.08123835921287537
1587887676.18199,37065,0.03684654086828232
1587887796.1655278,37603,0.07524049282073975
1587887916.1422167,38142,9.931361542175461e+21
1587888036.14711,38683,0.0976962149143219
1587888156.2011425,39223,0.0655750036239624
1587888276.1968424,39766,0.08364471793174744
1587888396.1292596,40309,0.03315437585115433
1587888516.184619,40849,4.203749964180168e+22
1587888636.182223,41387,2.1015377750679848e+21
1587888756.1669457,41929,0.06984242796897888
1587888876.1591697,42472,0.0570143461227417
1587888996.1823242,43019,1.8579713978607572e+22
1587889116.1697996,43559,2.4238830309870188e+22
1587889236.1829221,44105,0.07570935040712357
1587889356.1354065,44641,1.0760747827251733e+22
1587889476.1763315,45184,0.07092266529798508
1587889596.146359,45727,0.07516930997371674
1587889716.201987,46272,0.05516954883933067
1587889836.1906745,46816,0.07296401262283325
1587889956.2007098,47362,0.0760715901851654
1587890076.1426327,47907,3.728800347477676e+21
1587890196.1858425,48448,0.10572946071624756
1587890316.1904569,48990,0.0914732962846756
1587890436.1625483,49535,2.1848702433630255e+22
1587890556.1603854,50080,0.11965285986661911
1587890676.1644897,50616,4.87917101325558e+22
1587890796.1617832,51154,3.8374736138610095e+21
1587890916.1535628,51700,2.738730131296453e+21
1587891036.1326947,52243,4.0468134783251514e+22
1587891156.128835,52786,0.062364038079977036
1587891276.1581106,53330,0.057727664709091187
1587891396.1692424,53872,2.3851345101530857e+22
1587891516.166653,54416,0.06272108107805252
1587891636.1442652,54963,0.07964999228715897
1587891756.1707764,55503,0.05859667807817459
1587891876.1570673,56035,0.04408436268568039
1587891996.180709,56573,0.04529266804456711
1587892116.1471832,57117,4.93581954116846e+22
1587892236.1908681,57659,0.08869226276874542
1587892356.1407607,58202,0.058119118213653564
1587892476.1808288,58749,0.1950003206729889
1587892596.1585743,59291,0.21704894304275513
1587892716.159009,59836,0.1935553401708603
1587892836.1612685,60378,0.07016633450984955
1587892956.1669173,60921,1.8250389944705965e+21
1587893076.164132,61466,0.07821158319711685
1587893196.1495926,62011,0.23121485114097595
1587893316.1491518,62555,1.086118274327921e+21
1587893436.151661,63099,0.09461303800344467
1587893556.1583197,63638,3.901206303987743e+21
1587893676.161082,64182,2.4617429916144716e+22
1587893796.18053,64719,0.10958166420459747
1587893916.1443987,65262,7.087605215768915e+21
1587894036.1518476,65808,0.04530401900410652
1587894156.1912477,66346,2.299114068420449e+21
1587894276.1909225,66890,9.906510679431631e+21
1587894396.2029645,67434,0.05649436265230179
1587894516.2057252,67977,0.06518088281154633
1587894636.1621974,68520,5.051822810010306e+21
1587894756.1793022,69063,4.423577867751526e+22
1587894876.1504147,69600,0.07441826164722443
1587894996.179616,70141,2.631757818197382e+21
1587895116.1408224,70686,0.05156119912862778
1587895236.1463017,71229,0.05135124921798706
1587895356.1301923,71774,0.0916711688041687
1587895476.1535895,72309,3.0372100246601158e+22
1587895596.192958,72853,8.670047401737061e+21
1587895716.1450381,73397,7.547329513211156e+22
1587895836.132973,73939,1.1596014687541443e+22
1587895956.1702826,74479,0.06660859286785126
1587896076.1493342,75023,0.08565637469291687
1587896196.170319,75565,3.5104203511865178e+22
1587896316.1402605,76109,3.6697178491461837e+22
1587896436.1563656,76651,0.08448795974254608
1587896556.2136564,77196,0.16677430272102356
1587896676.1738853,77742,0.046879325062036514
1587896796.1582901,78286,0.061255935579538345
1587896916.184055,78830,0.046811193227767944
1587897036.153177,79374,4.920297434692765e+22
1587897156.1566339,79917,0.07679784297943115
1587897276.1746378,80463,0.04886000603437424
1587897396.1506524,81005,0.048636194318532944
1587897516.1568098,81546,5.028132975250412e+22
1587897636.1517813,82091,1.2979372324641919e+23
1587897756.158748,82631,0.03796403482556343
1587897876.1541994,83175,0.06415676325559616
1587897996.206027,83712,0.05716690421104431
1587898116.1667404,84253,0.1584223210811615
1587898236.2001996,84796,4.0418644163996387e+21
1587898356.1632411,85337,0.051630452275276184
1587898476.1924977,85882,0.09066660702228546
1587898596.1623485,86426,0.07373536378145218
1587898716.1404362,86968,0.06073789298534393
1587898836.2053375,87510,0.07991690933704376
1587898956.1889014,88052,0.0553678497672081
1587899076.1495326,88596,0.0590532086789608
1587899196.1552722,89141,0.0726836621761322
1587899316.1842568,89685,3.6386799412342717e+22
1587899436.1479793,90231,0.09080113470554352
1587899556.1663973,90776,2.3560398491853888e+21
1587899676.2037702,91322,0.0696568563580513
1587899796.1947815,91860,7.2921816792021825e+22
1587899916.1357257,92406,0.05002806335687637
1587900036.1280053,92949,0.10251064598560333
1587900156.1779234,93496,0.08788345009088516
1587900276.1705818,94037,0.1029767096042633
1587900396.174037,94578,0.04371269419789314
1587900516.1487648,95124,0.08755065500736237
1587900636.1339786,95672,7.894872071275356e+21
1587900756.174234,96217,1.9130093259568986e+23
1587900876.1816251,96763,3.522305125423167e+22
1587900996.1561136,97308,0.05387142673134804
1587901116.2239134,97853,0.05936259403824806
1587901236.1796963,98394,0.10933974385261536
1587901356.1444595,98934,0.06481196731328964
1587901476.1980457,99478,0.15827366709709167
1587901596.126377,100022,4.729588004872134e+21
1587901716.149421,100570,1.7107901310110899e+21
1587901836.1781406,101114,0.14240199327468872
1587901956.1578975,101658,0.04759081453084946
1587902076.1787887,102203,3.0263788675562897e+22
1587902196.1807241,102745,0.0777188241481781
1587902316.1714325,103290,1.4797026935688502e+23
1587902436.1827462,103834,0.08306589722633362
1587902556.1364381,104379,0.1431950330734253
1587902676.1604607,104925,0.044759608805179596
1587902796.1714602,105467,8.436626396000402e+21
1587902916.1885622,106014,3.507436603843394e+21
1587903036.148429,106559,0.06649655103683472
1587903156.180691,107103,0.05800071731209755
1587903276.1392457,107645,1.3718144608955626e+22
1587903396.1709194,108189,3.4198413096160613e+21
1587903516.159702,108734,3.3260772097991377e+22
1587903636.185311,109278,0.08224698901176453
1587903756.1482706,109814,0.18794795870780945
1587903876.1870108,110356,5.4163387595301216e+22
1587903996.1728468,110900,0.05156460404396057
1587904116.1688309,111435,0.04308683052659035
1587904236.1447494,111982,1.8765314637600905e+21
1587904356.1859353,112529,8.725915118064546e+21
1587904476.2192366,113075,0.05085386335849762
1587904596.1419382,113616,0.052329517900943756
1587904716.1924493,114162,1.7709272597853215e+21
1587904836.1916337,114707,0.06870085000991821
1587904956.142712,115250,5.284551950254211e+21
1587905076.1767378,115794,0.10475103557109833
1587905196.1772287,116339,3.1207171200307077e+22
1587905316.1503665,116884,0.08565406501293182
1587905436.1720119,117430,0.05725293979048729
1587905556.198535,117972,0.13245490193367004
1587905676.1651726,118515,1.796508634536209e+22
1587905796.1894855,119054,9.054344061540213e+21
1587905916.1726065,119600,0.12646348774433136
1587906036.1963582,120145,1.8186424756248469e+21
1587906156.1389577,120690,8.56804244643699e+22
1587906276.1467445,121235,9.39418546424161e+22
1587906396.184561,121781,0.08031777292490005
1587906516.158816,122321,0.05464886128902435
1587906636.1660125,122865,0.07699462026357651
1587906756.1505842,123399,3.5526893358491663e+21
1587906876.1960704,123941,0.05799250677227974
1587906996.1441581,124486,0.28186288475990295
1587907116.1750498,125031,0.0791291743516922
1587907236.1721587,125576,0.07315199822187424
1587907356.1812112,126122,0.05866946280002594
1587907476.19104,126656,0.09854081273078918
1587907596.1699002,127200,3.2456050902174307e+22
1587907716.1874652,127739,0.04931364580988884
1587907836.1861713,128280,0.07413406670093536
1587907956.2348433,128825,0.14011003077030182
1587908076.2214627,129368,0.04405176639556885
1587908196.174512,129906,0.055277928709983826
1587908316.1647785,130439,0.05410412698984146
1587908436.1620731,130986,0.11528480798006058
1587908556.1498666,131532,0.04100089147686958
1587908676.176789,132074,1.1838281607371188e+21
1587908796.1453571,132616,0.0402706153690815
1587908916.1316524,133154,0.15104670822620392
1587909036.1523392,133699,0.07553239166736603
1587909156.1459012,134242,0.09507489204406738
1587909276.1812217,134788,3.49806939809344e+21
1587909396.1723833,135331,0.20565098524093628
1587909516.1682844,135870,0.07914948463439941
1587909636.1974902,136415,3.0035693739335557e+21
1587909756.1703813,136958,0.38128381967544556
1587909876.1577487,137504,0.057933952659368515
1587909996.1368203,138047,0.05214839056134224
1587910116.143769,138592,0.04968530684709549
1587910236.1668222,139139,0.07455910742282867
1587910356.1368968,139683,0.05460193753242493
1587910476.1790166,140229,1.543392318024147e+21
1587910596.1832995,140771,0.05102871358394623
1587910716.1645627,141316,0.04738651216030121
1587910836.1715949,141854,0.08090032637119293
1587910956.1964746,142400,0.11855445802211761
1587911076.188403,142943,0.07780966907739639
1587911196.1715987,143486,3.0206937485666786e+21
1587911316.15041,144030,1.1852764902297835e+21
1587911436.1693447,144574,0.07531629502773285
1587911556.1908612,145121,0.06623794138431549
1587911676.1464772,145667,0.28711244463920593
1587911796.1549354,146212,4.691030718137378e+21
1587911916.2098517,146755,0.054969705641269684
1587912036.2021134,147297,3.046717799013439e+21
1587912156.175049,147841,1.6588637680449964e+21
1587912276.20813,148384,0.10613428056240082
1587912396.180264,148927,8.020249470151583e+20
1587912516.151182,149472,0.038990847766399384
1587912636.14398,150018,0.07993903756141663
1587912756.150208,150562,0.0354013629257679
1587912876.151134,151105,0.04600004106760025
1587912996.1423855,151651,1.961578283548285e+21
1587913116.1721046,152196,3.3979715483505734e+21
1587913236.2064395,152741,0.06723852455615997
1587913356.1949725,153290,0.04690086096525192
1587913476.139549,153836,5.7517701530339036e+20
1587913596.1962547,154379,0.1544256955385208
1587913716.1401901,154928,0.04849814623594284
1587913836.163754,155475,1.6492865819624163e+21
1587913956.1528957,156023,0.35421687364578247
1587914076.1726384,156559,1.5979141617504894e+21
1587914196.1934674,157101,0.032894108444452286
1587914316.1744177,157648,0.10385793447494507
1587914436.195456,158189,0.05420402064919472
1587914556.133381,158735,0.05226241424679756
1587914676.1848943,159276,0.48129743337631226
1587914796.163626,159821,0.0734691470861435
1587914916.1932008,160367,0.08338978886604309
1587915036.152119,160911,0.09430975466966629
1587915156.145522,161458,0.06787131726741791
1587915276.1479712,162002,0.07048054039478302
1587915396.163834,162544,0.05448310449719429
1587915516.1348426,163077,1.5982437689482176e+21
1587915636.1805868,163623,2.3433306910369493e+21
1587915756.1992128,164167,0.08842766284942627
1587915876.191749,164712,1.7515717737493016e+21
1587915996.1492176,165258,0.09698634594678879
1587916116.1858134,165800,0.11890217661857605
1587916236.170889,166344,1.5912501009393763e+21
1587916356.1547897,166889,0.06873653829097748
1587916476.2175345,167435,0.06889631599187851
1587916596.164206,167975,0.059884212911129
1587916716.169129,168521,1.9970579228876866e+21
1587916836.1673548,169064,0.14733515679836273
1587916956.1471772,169611,0.05120646208524704
1587917076.150444,170152,0.056462131440639496
1587917196.1419005,170698,0.19703254103660583
1587917316.162446,171242,0.18783651292324066
1587917436.1495285,171787,0.04684126377105713
1587917556.171954,172332,4.158785181075571e+21
1587917676.172269,172877,0.04481136053800583
1587917796.1854963,173415,0.054339319467544556
1587917916.1871934,173956,2.7851819467030124e+21
1587918036.166703,174503,9.337541102158385e+20
1587918156.187148,175047,0.051103103905916214
1587918276.1631494,175594,1.9565736584623696e+21
1587918396.1444762,176132,0.041174910962581635
1587918516.1567163,176677,5.500148834565645e+21
1587918636.1531565,177222,0.07256092131137848
1587918756.1851072,177769,0.057610392570495605
1587918876.1990812,178313,0.06339403986930847
1587918996.1989746,178849,0.06687015295028687
1587919116.1814094,179394,3.844227042977228e+21
1587919236.1535618,179942,0.05843471735715866
1587919356.1352758,180489,0.05396149680018425
1587919476.1550457,181036,1.722914947107878e+21
1587919596.174782,181583,0.07502596825361252
1587919716.151139,182130,0.06932535022497177
1587919836.1476192,182676,1.7047851438579447e+21
1587919956.1552303,183221,0.06994346529245377
1587920076.1929028,183765,0.08961549401283264
1587920196.1415362,184312,0.057696644216775894
1587920316.1611161,184857,0.07623883336782455
1587920436.1269355,185403,0.050602808594703674
1587920556.195205,185948,0.040789924561977386
1587920676.155708,186494,2.740028856838996e+21
